client_id,age,gender,location,income,income_frequency,monthly_income,profession,financial_goal,loan_type,principal_amount,interest_rate,loan_term_months,emi,Savings,Housing,Food,Transportation,Utilities,Healthcare,Debt Payments,Entertainment,Miscellaneous,peer_group_id
client_2838,26,Female,"Laurieton, DC",60800,Monthly,60800,Marketing Specialist,Investment Growth,,,,,,20450.94,18760.28,8893.48,9570.16,2946.79,178.35,0.0,0.0,0.0,PG_026
client_2839,34,Female,"Port Jeffrey, GA",122700,Monthly,122700,Sales Manager,Travel,,,,,,30614.94,40363.19,18582.66,12403.99,10502.62,6127.22,4105.39,0.0,0.0,PG_1014
client_2840,22,Female,"New Bonnie, TN",83600,Monthly,83600,Registered Nurse,Retirement,Mortgage,590411.98,0.1163,171.0,7084.33,18953.22,32710.74,15416.57,5887.34,5585.53,5046.6,0.0,0.0,0.0,PG_292
client_2841,62,Female,"Andreachester, IA",195900,Monthly,195900,Sales Manager,Debt Repayment,Personal Loan,5743147.59,0.1332,89.0,101890.95,59221.85,68542.77,34340.82,20325.78,9991.24,3477.55,0.0,0.0,0.0,PG_3181
client_2842,64,Male,"Marshallmouth, NJ",96100,Annually,8000,Retail Manager,Other,,,,,,992.93,2534.24,857.6,1152.12,571.02,465.9,546.93,411.88,467.38,PG_1580
client_2843,41,Male,"East Rhondabury, NC",92400,Monthly,92400,Project Manager,Retirement,,,,,,28631.38,35849.54,13850.1,6727.13,3011.58,4330.28,0.0,0.0,0.0,PG_682
client_2844,46,Female,"Lake Scott, AR",21200,Monthly,21200,Electrician,Home Purchase,Personal Loan,365218.57,0.1112,306.0,3597.25,7398.96,7590.08,3219.38,2349.95,641.63,0.0,0.0,0.0,0.0,PG_1085
client_2845,34,Male,"West Sarah, MP",17200,Monthly,17200,Data Scientist,Debt Repayment,,,,,,2561.98,5174.34,2986.67,1492.28,830.61,768.56,2919.14,466.42,0.0,PG_1041
client_2846,45,Female,"Owensstad, MN",41400,Monthly,41400,Retail Manager,Home Purchase,,,,,,8569.5,13810.43,7460.16,4681.15,1683.46,813.77,2144.8,1134.71,1102.03,PG_665
client_2847,43,Male,"West Michaelhaven, OK",64500,Monthly,64500,Electrician,Emergency Fund Building,,,,,,18759.66,21054.7,9335.1,3418.06,4005.01,5721.01,2206.45,0.0,0.0,PG_1123
client_2848,34,Female,"New Karishire, AR",92700,Monthly,92700,Mechanic,Other,,,,,,16394.39,23268.1,15344.58,11059.52,3758.86,2625.04,12735.45,4599.06,2914.99,PG_1090
client_2849,63,Male,"Torresbury, VA",74400,Annually,6200,Plumber,Home Purchase,Credit Card Debt,17210.0,0.0497,,,1397.33,1567.68,704.27,596.41,226.99,554.87,998.84,153.61,0.0,PG_1455
client_2850,31,Female,"Port Michael, FL",61300,Monthly,61300,Data Scientist,Healthcare Savings,,,,,,14497.73,24459.66,8046.51,5775.99,1995.28,2006.72,4518.1,0.0,0.0,PG_178
client_2851,51,Male,"East Victoria, WI",153200,Monthly,153200,Mechanic,Retirement,Personal Loan,4055731.54,0.0971,274.0,36880.91,27525.01,45117.4,32575.11,8865.53,7909.43,12105.63,8332.01,8757.56,2012.32,PG_3512
client_2852,26,Female,"Leeshire, GA",63700,Monthly,63700,Truck Driver,Retirement,,,,,,4257.55,15600.64,7955.72,6896.92,4422.62,3288.19,5814.85,1966.06,13497.45,PG_422
client_2853,41,Female,"Ortizfurt, UT",105700,Annually,8800,Business Analyst,Education Funding (Child/Self),Auto Loan,312568.42,0.0353,223.0,1913.28,2835.59,3003.99,1006.16,592.19,295.06,854.01,212.99,0.0,0.0,PG_707
client_2854,47,Female,"Bookerside, PA",29600,Monthly,29600,Data Scientist,Retirement,,,,,,7814.34,10880.34,5357.27,2218.27,2181.26,1148.52,0.0,0.0,0.0,PG_672
client_2855,26,Female,"Trujillofurt, LA",81900,Monthly,81900,Registered Nurse,Education Funding (Child/Self),Auto Loan,89673.49,0.1122,38.0,2814.78,21270.79,23493.26,8436.85,5225.47,3505.06,6718.63,5790.0,5613.12,1846.81,PG_477
client_2856,54,Male,"Williamview, NJ",98000,Bi-Weekly,212300,Business Analyst,Education Funding (Child/Self),Personal Loan,3505496.26,0.0653,277.0,24521.49,41182.49,63733.6,21418.02,19477.98,9504.99,16080.17,31902.91,8999.82,0.0,PG_1577
client_2857,35,Female,"North Michellestad, MT",45200,Monthly,45200,Mechanic,Debt Repayment,Auto Loan,972283.89,0.0731,192.0,8604.29,9182.41,13446.57,8338.12,3421.48,3189.24,1015.89,2718.28,1828.45,2059.56,PG_801
client_2858,26,Female,"North Austinfurt, MP",71400,Monthly,71400,Accountant,Retirement,Mortgage,975308.76,0.1334,297.0,11265.82,14700.96,25239.63,11854.28,4900.08,5217.72,2388.29,7099.06,0.0,0.0,PG_452
client_2859,35,Male,"Jacobsmouth, MD",85300,Monthly,85300,Plumber,Education Funding (Child/Self),,,,,,22955.86,23506.29,9252.05,11441.52,5687.16,7441.34,5015.78,0.0,0.0,PG_1177
client_2860,18,Male,"South Elizabeth, DE",43300,Monthly,43300,Data Scientist,Early Financial Freedom/FIRE,,,,,,9087.14,11593.44,8895.41,4198.88,1325.08,1235.91,6964.15,0.0,0.0,PG_069
client_2861,60,Female,"West Ronald, PW",21700,Monthly,21700,Mechanic,Healthcare Savings,,,,,,4083.31,5716.93,3874.52,1269.53,1293.69,1664.17,1653.81,733.99,1410.05,PG_1318
client_2862,25,Female,"Richardsfort, WY",53200,Monthly,53200,Customer Service Representative,Education Funding (Child/Self),,,,,,4631.78,18651.86,8947.12,4893.8,3059.88,4007.46,5382.76,3625.32,0.0,PG_357
client_2863,57,Male,"South Anthonyville, PA",51100,Monthly,51100,Plumber,Travel,Credit Card Debt,163154.12,0.1073,,,11272.24,15024.21,5318.63,7288.53,2561.06,2532.98,5539.97,1562.38,0.0,PG_1264
client_2864,29,Male,"East Nathanielstad, MO",88900,Monthly,88900,Mechanic,Debt Repayment,Credit Card Debt,467911.66,0.0534,,,6767.21,30189.95,13236.46,12503.86,4399.98,3365.93,12720.5,5716.11,0.0,PG_371
client_2865,63,Male,"North Christine, PW",64700,Monthly,64700,Truck Driver,Early Financial Freedom/FIRE,Personal Loan,1317235.58,0.0907,225.0,12200.84,9958.9,23423.56,8349.95,7363.3,4687.05,1891.76,5778.32,3247.16,0.0,PG_1319
client_2866,25,Female,"Nicoletown, SC",104400,Monthly,104400,Software Engineer,Investment Growth,,,,,,31732.39,31842.18,18442.17,7747.87,4397.54,2971.05,6021.76,1245.04,0.0,PG_186
client_2867,43,Male,"Lake Michaelville, HI",143400,Monthly,143400,Electrician,Home Purchase,Mortgage,1097757.77,0.146,301.0,13716.04,18759.93,36500.51,15239.11,10661.59,4619.56,4113.52,16911.17,9969.84,26624.77,PG_595
client_2868,48,Male,"Adamsburgh, LA",91600,Monthly,91600,Electrician,Retirement,,,,,,16126.97,32584.61,15522.44,11367.9,5799.79,5384.02,4814.27,0.0,0.0,PG_1062
client_2869,58,Male,"Danielmouth, KY",182400,Bi-Weekly,395200,Software Engineer,Debt Repayment,Mortgage,13947320.46,0.083,286.0,112049.73,62851.49,158597.53,42930.28,42697.44,18319.53,11600.82,29157.27,29045.64,0.0,PG_3101
client_2870,22,Female,"Stephaniemouth, SC",64400,Monthly,64400,Teacher,Healthcare Savings,,,,,,16401.46,18429.52,7327.78,5933.87,2477.61,6411.93,3232.3,4185.53,0.0,PG_188
client_2871,63,Female,"Georgebury, IN",123200,Monthly,123200,Marketing Specialist,Home Purchase,Credit Card Debt,729278.75,0.0813,,,11875.99,39696.42,21184.07,15864.69,6968.44,10086.58,7774.2,5426.1,4323.52,PG_1695
client_2872,20,Male,"Jasonburgh, ND",39900,Bi-Weekly,86400,Mechanic,Early Financial Freedom/FIRE,,,,,,11236.99,24667.64,12358.45,8157.4,3991.67,3350.67,15674.9,5368.5,1593.78,PG_329
client_2873,38,Male,"Evelynburgh, AR",132200,Bi-Weekly,286400,Software Engineer,Retirement,Mortgage,2128822.77,0.0677,258.0,15677.32,73811.09,90029.11,42487.46,38928.19,13490.55,25935.34,1718.24,0.0,0.0,PG_1082
client_2874,27,Male,"Port Stephaniebury, MN",55700,Annually,4600,Administrative Assistant,Retirement,,,,,,929.71,1218.74,452.0,679.6,195.59,278.6,348.86,341.22,155.69,PG_072
client_2875,19,Male,"New Michelleborough, SC",273700,Monthly,273700,Business Analyst,Healthcare Savings,,,,,,24784.33,109529.78,33068.22,20627.21,22521.15,23252.64,39916.67,0.0,0.0,PG_1958
client_2876,50,Male,"West Meganton, ID",64200,Monthly,64200,Electrician,Travel,,,,,,7652.96,17997.78,6045.05,4641.85,4490.5,3550.77,13221.58,1869.85,4729.65,PG_1324
client_2877,31,Female,"Lake Kevin, PR",93300,Monthly,93300,Mechanic,Early Financial Freedom/FIRE,Personal Loan,813848.5,0.0839,211.0,7391.01,6445.27,24111.07,13999.79,11060.97,5386.38,4382.69,13560.56,7707.87,6645.4,PG_449
client_2878,52,Female,"Huffmanview, VT",76800,Monthly,76800,Financial Analyst,Home Purchase,,,,,,21513.71,31489.81,10211.04,7473.38,3451.95,2660.11,0.0,0.0,0.0,PG_1445
client_2879,55,Male,"Timothychester, NM",46700,Monthly,46700,Sales Manager,Investment Growth,Mortgage,1241462.17,0.0579,136.0,12469.37,13359.2,16223.09,7996.49,4426.67,3954.19,740.36,0.0,0.0,0.0,PG_1346
client_2880,18,Female,"North Mollyland, CT",50600,Annually,4200,Doctor,Retirement,Credit Card Debt,24084.26,0.0876,,,324.45,1629.3,786.6,410.49,180.57,434.04,332.3,102.25,0.0,PG_362
client_2881,31,Female,"Evanshaven, CT",97400,Monthly,97400,Mechanic,Retirement,,,,,,25720.14,27357.66,16057.86,12310.4,5631.7,2894.75,7427.49,0.0,0.0,PG_362
client_2882,52,Male,"Nancyville, NV",95500,Monthly,95500,Business Analyst,Education Funding (Child/Self),Auto Loan,1933182.44,0.065,85.0,28437.07,15542.89,30717.43,10938.14,5061.59,7298.02,8601.96,9573.01,7766.95,0.0,PG_1597
client_2883,62,Male,"Andrewborough, NH",129000,Annually,10800,Plumber,Retirement,Credit Card Debt,24715.56,0.1332,,,1503.74,3976.07,1398.32,1167.88,608.11,411.5,1730.71,3.66,0.0,PG_1512
client_2884,49,Female,"South Cynthiaburgh, AS",93400,Annually,7800,Teacher,Investment Growth,,,,,,1778.54,2306.23,1677.44,1212.84,279.99,543.79,1.18,0.0,0.0,PG_1726
client_2885,25,Female,"Andrewborough, MH",56300,Annually,4700,Software Engineer,Healthcare Savings,Personal Loan,57393.38,0.08,351.0,423.67,722.77,1466.42,742.11,621.08,158.1,418.72,549.62,21.17,0.0,PG_208
client_2886,59,Male,"Port Tiffany, CA",37500,Monthly,37500,Plumber,Retirement,Personal Loan,796299.95,0.0606,21.0,40059.98,9303.78,13846.6,6495.46,2163.95,1783.29,809.02,3097.9,0.0,0.0,PG_1662
client_2887,32,Female,"East Christianfurt, MD",259800,Bi-Weekly,562900,Software Engineer,Debt Repayment,Mortgage,14779958.06,0.0559,90.0,201439.98,68624.21,196213.5,81771.25,71233.18,27088.95,50625.31,29735.28,31199.19,6409.14,PG_2351
client_2888,25,Male,"North Leah, OH",92400,Bi-Weekly,200200,Plumber,Investment Growth,,,,,,36772.77,80361.63,23890.07,21000.6,12908.2,12510.06,12756.67,0.0,0.0,PG_316
client_2889,41,Male,"Huntershire, AZ",175300,Bi-Weekly,379800,Electrician,Home Purchase,,,,,,114117.94,134137.05,60514.64,50187.24,20843.14,0.0,0.0,0.0,0.0,PG_2605
client_2890,63,Female,"Harrisfurt, WI",95100,Monthly,95100,Electrician,Debt Repayment,Personal Loan,2478620.86,0.0478,271.0,14965.91,7173.28,32131.35,18399.6,9660.76,6467.2,2380.93,16274.46,2612.42,0.0,PG_1741
client_2891,58,Male,"East Annafort, KY",49100,Monthly,49100,Lawyer,Home Purchase,Personal Loan,661564.15,0.1103,271.0,6634.73,14137.33,12991.51,8201.1,6477.68,1937.27,1709.7,3645.41,0.0,0.0,PG_1335
client_2892,38,Female,"Sampsonbury, FL",153800,Monthly,153800,Customer Service Representative,Education Funding (Child/Self),,,,,,46246.32,44115.26,21475.71,9613.87,9675.22,9010.7,13662.91,0.0,0.0,PG_2537
client_2893,18,Female,"Nancyfurt, NH",132300,Monthly,132300,Registered Nurse,Education Funding (Child/Self),,,,,,7821.98,44554.47,22919.19,10764.3,5088.18,4551.98,26361.5,7341.36,2897.05,PG_337
client_2894,37,Female,"New Stacymouth, VI",41500,Monthly,41500,Registered Nurse,Retirement,,,,,,13728.02,14390.67,6325.96,2675.22,1906.45,1558.38,915.3,0.0,0.0,PG_1022
client_2895,51,Other,"Martinton, PW",84000,Annually,7000,Doctor,Retirement,,,,,,776.21,3032.9,747.23,821.43,554.06,309.55,555.97,202.66,0.0,PG_1312
client_2896,40,Male,"Jamesborough, AS",83000,Annually,6900,Project Manager,Investment Growth,,,,,,1114.69,2580.75,1062.89,1014.04,499.52,219.42,408.69,0.0,0.0,PG_1136
client_2897,37,Female,"West Jared, MN",153700,Monthly,153700,Customer Service Representative,Home Purchase,,,,,,45007.09,50188.72,26206.63,18658.81,10678.82,2959.94,0.0,0.0,0.0,PG_2435
client_2898,32,Male,"Lake Jackshire, CT",74000,Annually,6200,Electrician,Healthcare Savings,Mortgage,49447.45,0.0438,312.0,265.64,1800.99,1704.96,1190.09,559.73,366.62,437.97,139.64,0.0,0.0,PG_368
client_2899,36,Female,"Lake Andrew, VA",61300,Monthly,61300,Electrician,Retirement,,,,,,12849.45,19408.42,8750.49,9455.0,2886.85,4000.91,3948.88,0.0,0.0,PG_862
client_2900,26,Male,"Alexisville, MA",157900,Monthly,157900,Teacher,Retirement,,,,,,39988.43,54177.55,27562.73,8764.01,6588.52,2930.22,14475.52,3413.01,0.0,PG_2072
client_2901,25,Male,"Meyerside, RI",48600,Monthly,48600,Administrative Assistant,Retirement,,,,,,3946.96,14324.47,4816.77,3741.84,2232.71,3006.16,7276.46,3034.93,6219.7,PG_402
client_2902,20,Female,"Maldonadoburgh, RI",64500,Monthly,64500,Administrative Assistant,Education Funding (Child/Self),,,,,,12113.01,20913.41,7617.08,7770.95,3382.37,5652.19,7051.0,0.0,0.0,PG_407
client_2903,50,Female,"New Alexland, TN",46300,Monthly,46300,Marketing Specialist,Debt Repayment,,,,,,7037.46,18339.43,6066.45,3213.68,1871.71,3514.33,6256.93,0.0,0.0,PG_1471
client_2904,18,Male,"Robersonshire, DE",173400,Monthly,173400,Marketing Specialist,Retirement,Mortgage,1385131.88,0.0537,300.0,8398.53,33534.25,70566.75,19919.72,17524.4,10957.24,6538.83,14358.81,0.0,0.0,PG_1832
client_2905,51,Male,"Briggsstad, WI",116000,Monthly,116000,Lawyer,Home Purchase,,,,,,40577.33,30999.1,12819.42,14182.7,8615.37,8806.09,0.0,0.0,0.0,PG_1745
client_2906,64,Male,"Cassandramouth, VT",36300,Annually,3000,Retail Manager,Travel,Credit Card Debt,3803.61,0.0627,,,289.5,955.54,494.6,241.43,220.32,112.8,507.18,113.37,65.27,PG_1444
client_2907,48,Female,"Stevenfort, OR",37500,Monthly,37500,Retail Manager,Home Purchase,,,,,,11595.22,9564.63,5198.37,5556.44,2711.21,2874.14,0.0,0.0,0.0,PG_1055
client_2908,62,Female,"Georgeside, VI",45100,Monthly,45100,Financial Analyst,Travel,Credit Card Debt,116770.45,0.1473,,,7456.61,17960.8,7537.31,6041.12,2998.48,1100.25,2005.43,0.0,0.0,PG_1614
client_2909,59,Female,"Jamesberg, OR",70100,Monthly,70100,Software Engineer,Education Funding (Child/Self),,,,,,13824.55,26962.36,9607.43,6991.87,3136.77,1576.16,8000.86,0.0,0.0,PG_1647
client_2910,43,Female,"East Tonyaview, OH",55400,Monthly,55400,Retail Manager,Retirement,Auto Loan,670412.24,0.1185,118.0,9644.0,18096.84,17349.04,10593.35,5307.87,1599.22,2453.68,0.0,0.0,0.0,PG_902
client_2911,20,Female,"Bullockborough, ME",33400,Monthly,33400,Project Manager,Education Funding (Child/Self),,,,,,6942.15,11209.64,5363.06,2753.41,2602.88,1527.19,2692.91,308.75,0.0,PG_057
client_2912,54,Male,"Port Matthewmouth, AR",20900,Bi-Weekly,45300,Marketing Specialist,Travel,,,,,,10346.13,12657.62,4312.95,4565.97,1480.06,2572.46,4332.67,4319.6,712.53,PG_1674
client_2913,51,Male,"Perryville, DC",157900,Monthly,157900,Accountant,Retirement,Credit Card Debt,603721.21,0.1313,,,49890.79,61022.87,32508.22,9478.21,4999.9,0.0,0.0,0.0,0.0,PG_2972
client_2914,32,Male,"East Kimberly, KY",118800,Annually,9900,Accountant,Healthcare Savings,,,,,,2491.71,2965.11,1812.23,552.42,371.64,864.03,663.14,179.72,0.0,PG_158
client_2915,23,Female,"East Davidstad, OK",107400,Monthly,107400,Data Scientist,Retirement,Personal Loan,1111875.55,0.112,73.0,21075.51,32775.12,40377.47,13619.75,6663.25,7423.7,3377.66,3163.06,0.0,0.0,PG_532
client_2916,48,Male,"Paulmouth, WA",168600,Monthly,168600,Marketing Specialist,Home Purchase,,,,,,18870.56,54534.19,20652.37,11304.98,7786.46,16836.67,18011.56,5371.43,15231.77,PG_2395
client_2917,47,Male,"Wolfmouth, ND",83400,Monthly,83400,Financial Analyst,Retirement,Personal Loan,301030.89,0.0591,222.0,2233.24,26650.28,22165.07,15259.66,12256.1,2752.77,3819.67,496.45,0.0,0.0,PG_912
client_2918,48,Female,"Lake Christopher, NH",123800,Monthly,123800,Financial Analyst,Home Purchase,,,,,,19888.69,51896.52,15249.76,11347.28,4532.05,6351.6,14534.11,0.0,0.0,PG_925
client_2919,46,Other,"North Samanthaland, VI",44000,Monthly,44000,Marketing Specialist,Early Financial Freedom/FIRE,Credit Card Debt,32964.9,0.1427,,,9683.92,17301.18,8193.28,2473.05,2512.02,2664.16,1172.4,0.0,0.0,PG_1029
client_2920,38,Male,"Port Nicholas, WI",49000,Monthly,49000,Plumber,Investment Growth,,,,,,13003.88,13295.44,5890.29,5975.93,2771.6,2157.7,5905.15,0.0,0.0,PG_1156
client_2921,39,Male,"Lake Rebeccaport, MD",43300,Monthly,43300,Doctor,Education Funding (Child/Self),Personal Loan,818326.99,0.0472,208.0,5767.32,6783.26,14207.47,6741.67,4849.48,2909.99,3078.66,4725.89,3.59,0.0,PG_1177
client_2922,57,Female,"Caseyshire, HI",52600,Monthly,52600,Mechanic,Retirement,,,,,,18376.46,21061.53,6002.02,5039.42,2120.57,0.0,0.0,0.0,0.0,PG_1182
client_2923,56,Male,"Wangtown, NY",204100,Monthly,204100,Financial Analyst,Healthcare Savings,,,,,,41966.74,67825.92,33717.59,10274.45,6842.98,7381.08,34507.92,1583.33,0.0,PG_3458
client_2924,44,Female,"Gregoryland, VA",141100,Monthly,141100,Business Analyst,Retirement,,,,,,11711.78,50650.88,25250.37,6479.85,8371.05,10928.09,21178.76,3953.05,2576.17,PG_862
client_2925,27,Female,"Taylorchester, IL",50200,Annually,4200,Teacher,Retirement,Auto Loan,126306.34,0.1418,118.0,1989.74,1104.25,1578.38,840.14,589.0,88.23,0.0,0.0,0.0,0.0,PG_342
client_2926,61,Male,"Hernandezside, GU",80800,Bi-Weekly,175100,Project Manager,Retirement,,,,,,13190.03,50064.44,36307.08,25069.39,8100.78,15996.27,26372.02,0.0,0.0,PG_1372
client_2927,25,Female,"West Nicholebury, OR",55600,Monthly,55600,Customer Service Representative,Other,,,,,,4871.82,19633.43,10995.65,3082.06,3781.63,3669.12,9566.3,0.0,0.0,PG_470
client_2928,58,Female,"Rowlandfurt, CO",18200,Monthly,18200,Software Engineer,Early Financial Freedom/FIRE,Mortgage,364295.23,0.1307,66.0,7768.22,6145.9,6856.74,2688.09,2253.26,256.01,0.0,0.0,0.0,0.0,PG_1199
client_2929,48,Male,"East Kevinside, PW",90500,Monthly,90500,Data Scientist,Investment Growth,Personal Loan,136922.2,0.086,23.0,6478.34,27708.9,34715.13,10099.47,5332.06,2973.03,8461.65,1209.75,0.0,0.0,PG_726
client_2930,61,Female,"Halechester, AR",65300,Bi-Weekly,141500,Chef,Retirement,Mortgage,4824384.26,0.0933,156.0,53478.35,10855.86,49425.8,24108.08,16308.14,4481.9,14861.66,8237.48,13221.08,0.0,PG_1672
client_2931,52,Male,"North Geraldton, SC",372100,Monthly,372100,Customer Service Representative,Investment Growth,,,,,,115260.44,133109.15,55955.14,36437.51,14872.59,15955.71,509.46,0.0,0.0,PG_4906
client_2932,35,Female,"Hernandezview, OK",33400,Monthly,33400,Mechanic,Retirement,,,,,,6503.44,10696.81,5296.25,4590.58,1398.02,2791.46,1806.56,316.88,0.0,PG_1122
client_2933,22,Female,"Lake Caitlin, MN",104600,Monthly,104600,Customer Service Representative,Healthcare Savings,Personal Loan,129495.22,0.1086,130.0,1698.26,14622.25,27045.37,12528.66,8348.63,3952.99,7181.41,8171.34,6124.28,16625.06,PG_078
client_2934,42,Female,"Richardview, AS",59400,Monthly,59400,Software Engineer,Other,Personal Loan,370503.13,0.1052,265.0,3604.91,19818.35,14959.48,10529.74,4791.27,2874.76,1792.41,4633.98,0.0,0.0,PG_1140
client_2935,48,Male,"Gomezview, UT",72400,Monthly,72400,Chef,Retirement,Auto Loan,1651427.57,0.1039,231.0,16558.26,14982.54,19407.55,8697.91,10224.06,3433.96,6022.0,7305.15,2326.84,0.0,PG_702
client_2936,21,Female,"Lake Julieview, AZ",81900,Monthly,81900,Accountant,Home Purchase,,,,,,8911.24,25769.68,12864.55,7099.77,6799.89,4594.99,9467.81,6392.08,0.0,PG_245
client_2937,63,Male,"Port Joanna, MS",62500,Annually,5200,Plumber,Travel,Auto Loan,104164.69,0.1164,222.0,1144.71,263.46,1404.22,580.77,352.31,177.21,274.33,850.7,262.14,1034.86,PG_1464
client_2938,46,Male,"Johnmouth, VI",124600,Monthly,124600,Accountant,Home Purchase,,,,,,42744.89,49228.77,26042.05,6584.3,0.0,0.0,0.0,0.0,0.0,PG_1025
client_2939,61,Male,"West Courtney, RI",64700,Annually,5400,Mechanic,Healthcare Savings,,,,,,1107.73,2082.44,899.33,769.0,452.84,88.65,0.0,0.0,0.0,PG_1588
client_2940,49,Female,"North Josephbury, WI",542800,Monthly,542800,Project Manager,Home Purchase,,,,,,44462.35,183590.55,82510.48,50732.7,39803.55,17414.93,67866.34,36521.5,19897.61,PG_7055
client_2941,48,Male,"Dustinmouth, VA",52200,Monthly,52200,Truck Driver,Healthcare Savings,,,,,,9169.64,21420.27,9382.26,4911.96,1970.32,1788.1,3263.84,293.62,0.0,PG_868
client_2942,18,Female,"North Paigeville, NY",210000,Monthly,210000,Administrative Assistant,Investment Growth,,,,,,29211.12,81220.47,37412.07,26141.82,9351.97,17690.33,8972.23,0.0,0.0,PG_2276
client_2943,41,Female,"South Belinda, IN",66700,Monthly,66700,Marketing Specialist,Debt Repayment,,,,,,6417.81,21643.89,7933.59,5717.05,2010.9,3946.37,6625.25,1440.98,10964.15,PG_1101
client_2944,30,Female,"Port Vanessa, WY",76900,Annually,6400,Business Analyst,Emergency Fund Building,,,,,,883.0,1824.2,1180.04,607.17,509.66,160.13,1197.94,37.86,0.0,PG_353
client_2945,35,Female,"Lauraberg, RI",151300,Monthly,151300,Project Manager,Education Funding (Child/Self),,,,,,24227.67,63936.52,31646.68,9255.53,8673.78,13531.99,27.84,0.0,0.0,PG_2767
client_2946,40,Male,"Cassieberg, NV",129000,Monthly,129000,Retail Manager,Emergency Fund Building,Auto Loan,3035790.23,0.0413,333.0,15327.36,42383.33,47137.07,21084.35,16142.32,2252.93,0.0,0.0,0.0,0.0,PG_1003
client_2947,46,Male,"Jennamouth, IA",31100,Monthly,31100,Chef,Emergency Fund Building,,,,,,9113.47,10089.52,3285.86,4111.06,1931.83,2568.26,0.0,0.0,0.0,PG_823
client_2948,20,Male,"Robertsfort, VA",74500,Monthly,74500,Doctor,Retirement,,,,,,21600.88,24656.79,10854.93,4477.73,4990.62,2070.39,5848.65,0.0,0.0,PG_272
client_2949,58,Male,"Barneschester, TX",22900,Bi-Weekly,49600,Financial Analyst,Retirement,Auto Loan,612517.48,0.0456,119.0,6407.05,14491.61,17961.63,7899.43,4859.93,3467.68,919.72,0.0,0.0,0.0,PG_1562
client_2950,61,Female,"South Kathy, MA",69500,Monthly,69500,Administrative Assistant,Retirement,,,,,,19126.25,17233.83,11547.69,4526.89,3799.86,4594.93,4005.88,2602.98,2061.7,PG_1482
client_2951,44,Female,"Johnsonshire, FL",65800,Monthly,65800,Marketing Specialist,Education Funding (Child/Self),Personal Loan,755596.65,0.0621,225.0,5691.74,15137.51,20026.89,8472.0,3808.73,4471.56,3559.18,8913.67,1365.39,45.07,PG_767
client_2952,40,Male,"South Robert, OH",112900,Bi-Weekly,244600,Marketing Specialist,Education Funding (Child/Self),Mortgage,1359287.86,0.1002,166.0,15163.12,76708.94,75092.05,43471.67,29793.11,10107.1,9427.13,0.0,0.0,0.0,PG_907
client_2953,62,Female,"Brettborough, FM",96800,Annually,8100,Chef,Home Purchase,,,,,,1905.13,2759.25,1629.53,1264.32,504.26,37.5,0.0,0.0,0.0,PG_1225
client_2954,49,Female,"South Michael, MN",69500,Annually,5800,Teacher,Travel,,,,,,1667.49,2043.53,1019.57,450.02,331.19,288.2,0.0,0.0,0.0,PG_1254
client_2955,32,Female,"Samuelville, MT",144100,Monthly,144100,Chef,Home Purchase,,,,,,14562.27,41180.25,20304.93,19806.82,10340.51,4742.01,15599.61,8449.17,9114.43,PG_215
client_2956,33,Male,"Moraleschester, IN",54900,Annually,4600,Truck Driver,Healthcare Savings,Personal Loan,16927.45,0.1158,143.0,218.8,307.88,1424.14,575.3,468.21,209.41,422.44,590.38,430.14,172.1,PG_518
client_2957,19,Male,"New Robertshire, MA",60100,Monthly,60100,Electrician,Home Purchase,,,,,,14887.27,20297.84,8302.38,7325.02,4785.8,3053.95,1447.73,0.0,0.0,PG_305
client_2958,44,Female,"Maldonadoport, MD",22300,Monthly,22300,Teacher,Emergency Fund Building,Mortgage,468681.41,0.1241,351.0,4980.84,7364.64,6763.92,4401.11,2453.96,1227.28,89.09,0.0,0.0,0.0,PG_1173
client_2959,31,Female,"Port Michaeltown, AL",96700,Annually,8100,Lawyer,Retirement,,,,,,1218.79,2699.47,1100.6,867.96,510.98,677.3,1024.9,0.0,0.0,PG_552
client_2960,63,Male,"Lake Elizabeth, IN",64900,Annually,5400,Financial Analyst,Emergency Fund Building,,,,,,809.75,1862.05,741.45,558.44,322.54,350.28,755.49,0.0,0.0,PG_1693
client_2961,36,Male,"New Kathyport, WV",52100,Monthly,52100,Lawyer,Education Funding (Child/Self),,,,,,6796.06,13852.16,7703.31,3253.76,1767.78,3424.42,2904.98,4610.79,7786.75,PG_717
client_2962,38,Female,"East Jerry, NV",71700,Annually,6000,Plumber,Investment Growth,,,,,,428.08,1883.42,1016.23,396.84,208.44,349.01,1057.57,446.38,214.02,PG_1006
client_2963,25,Female,"South James, MP",104900,Monthly,104900,Marketing Specialist,Retirement,,,,,,11746.37,33795.01,12157.89,11810.12,5760.87,4003.88,19036.84,6589.01,0.0,PG_452
client_2964,29,Male,"Stephanieland, MT",139100,Monthly,139100,Software Engineer,Investment Growth,Auto Loan,2471084.99,0.1174,167.0,30103.18,34331.52,39676.33,20039.97,9903.0,6766.06,3790.42,24592.69,0.0,0.0,PG_216
client_2965,24,Male,"Tiffanyland, CT",105600,Monthly,105600,Financial Analyst,Retirement,,,,,,10162.72,28965.04,9934.77,9644.26,4113.59,3094.93,11410.82,10617.35,17656.52,PG_362
client_2966,64,Female,"New Nancyberg, KS",92800,Monthly,92800,Project Manager,Retirement,Personal Loan,710113.21,0.0842,335.0,5511.22,16810.63,28586.45,11811.03,8033.09,4215.36,5587.01,15574.94,2181.5,0.0,PG_1752
